time,temperature_2m,relativehumidity,windspeed_10m,winddirection_10m,is_day
2023-04-26T22:00,26.5,85,3.3,167,0
2023-04-26T23:00,25.8,89,3.2,180,0
2023-04-27T00:00,25.3,93,2.9,180,0
2023-04-27T01:00,25.2,91,2.9,180,0
2023-04-27T02:00,25.4,91,3.2,180,0
2023-04-27T03:00,25.2,91,3.6,180,0
2023-04-27T04:00,24.8,92,3.6,174,0
2023-04-27T05:00,24.5,94,3,166,0
2023-04-27T06:00,24.3,94,3.3,167,1
2023-04-27T07:00,25.1,93,3.3,174,1
2023-04-27T08:00,26.8,85,2.9,150,1
2023-04-27T09:00,28,77,3.8,107,1
2023-04-27T10:00,29,74,6.2,83,1
2023-04-27T11:00,29.7,71,7.1,66,1
2023-04-27T12:00,30,70,8.4,50,1
2023-04-27T13:00,30.2,70,11,38,1
2023-04-27T14:00,29.5,73,10.7,33,1
2023-04-27T15:00,28.7,76,9.8,36,1
2023-04-27T16:00,28.5,77,9.3,62,1
2023-04-27T17:00,28,80,4.6,51,1
2023-04-27T18:00,27.4,82,4.2,121,0
2023-04-27T19:00,26.6,86,4.2,160,0
2023-04-27T20:00,25.9,91,4,175,0
2023-04-27T21:00,25.7,92,4.5,166,0
2023-04-27T22:00,25.4,93,3.4,148,0
2023-04-27T23:00,25.1,93,2.5,180,0
2023-04-28T00:00,24.8,94,3.6,186,0
2023-04-28T01:00,24.9,93,5.4,176,0
2023-04-28T02:00,24.9,93,5.2,168,0
2023-04-28T03:00,24.7,93,4,170,0
2023-04-28T04:00,24.5,93,4,170,0
2023-04-28T05:00,24.3,94,3.3,186,0
2023-04-28T06:00,24.1,94,4.4,189,1
2023-04-28T07:00,25.2,92,3.3,186,1
2023-04-28T08:00,27,82,0.4,180,1
2023-04-28T09:00,28.1,77,1.3,34,1
2023-04-28T10:00,29,73,4.8,42,1
2023-04-28T11:00,29.7,70,6.9,51,1
2023-04-28T12:00,30.1,68,8,54,1
2023-04-28T13:00,30.2,68,8.7,45,1
2023-04-28T14:00,30.2,68,7.7,28,1
2023-04-28T15:00,30,68,5.6,27,1
2023-04-28T16:00,29,73,4,27,1
2023-04-28T17:00,28.5,74,2.2,90,1
2023-04-28T18:00,28,78,2.5,90,0
2023-04-28T19:00,27.4,80,4,90,0
2023-04-28T20:00,26.9,83,4.3,90,0
2023-04-28T21:00,26.4,85,3.4,122,0
2023-04-28T22:00,26.1,87,2.6,164,0
2023-04-28T23:00,25.6,90,3.3,174,0
2023-04-29T00:00,25,93,4,180,0
2023-04-29T01:00,24.6,94,4.4,189,0
2023-04-29T02:00,25.4,93,4.3,204,0
2023-04-29T03:00,25.3,91,5.4,222,0
2023-04-29T04:00,25.3,90,5.4,222,0
2023-04-29T05:00,24.7,94,3.8,221,0
2023-04-29T06:00,24.4,95,2.7,203,1
2023-04-29T07:00,25.7,89,3.7,191,1
2023-04-29T08:00,27,84,3.1,201,1
2023-04-29T09:00,28.1,79,2.4,243,1
2023-04-29T10:00,29,74,3.4,302,1
2023-04-29T11:00,29.7,72,5.5,328,1
2023-04-29T12:00,30.2,71,6.7,324,1
2023-04-29T13:00,30.2,70,8.5,324,1
2023-04-29T14:00,29.8,70,8.9,310,1
2023-04-29T15:00,29.5,71,8.2,299,1
2023-04-29T16:00,29,72,5.8,274,1
2023-04-29T17:00,28.3,75,4,260,1
2023-04-29T18:00,27.9,78,4.3,175,0
2023-04-29T19:00,27.4,81,5,159,0
2023-04-29T20:00,26.8,85,3.1,135,0
2023-04-29T21:00,26.2,89,3.3,131,0
2023-04-29T22:00,25.7,91,2.4,153,0
2023-04-29T23:00,25.2,93,3.3,174,0
2023-04-30T00:00,25.1,93,4.4,171,0
2023-04-30T01:00,24.6,94,4.8,167,0
2023-04-30T02:00,24.8,94,4.8,167,0
2023-04-30T03:00,24.8,94,4.5,166,0
2023-04-30T04:00,24.7,93,4.4,171,0
2023-04-30T05:00,24.4,95,3.9,158,0
2023-04-30T06:00,24.4,95,4.3,180,1
2023-04-30T07:00,24.9,94,4.7,171,1
2023-04-30T08:00,26.5,88,3.4,162,1
2023-04-30T09:00,27.9,79,3.2,117,1
2023-04-30T10:00,28.9,74,2.3,72,1
2023-04-30T11:00,29.5,71,3.4,32,1
2023-04-30T12:00,29.9,70,5.5,11,1
2023-04-30T13:00,30.2,68,7.2,3,1
2023-04-30T14:00,30.2,70,7.3,351,1
2023-04-30T15:00,29.8,73,5.1,356,1
2023-04-30T16:00,29.4,73,5.9,14,1
2023-04-30T17:00,28.5,77,6.7,344,1
2023-04-30T18:00,27.9,80,1.1,90,0
2023-04-30T19:00,26.7,89,2.6,124,0
2023-04-30T20:00,25.9,93,5.6,135,0
2023-04-30T21:00,25.6,93,6.4,133,0
2023-04-30T22:00,25.3,94,6.2,126,0
2023-04-30T23:00,25,95,7.1,120,0
2023-05-01T00:00,25,95,4.1,142,0
2023-05-01T01:00,24.7,95,1.8,191,0
2023-05-01T02:00,24.8,94,3.4,212,0
2023-05-01T03:00,24.6,94,6.2,201,0
2023-05-01T04:00,24.6,94,7.1,204,0
2023-05-01T05:00,24.3,95,4,190,0
2023-05-01T06:00,24.1,96,3.6,180,1
2023-05-01T07:00,24.8,94,3.3,174,1
2023-05-01T08:00,26,89,0.4,180,1
2023-05-01T09:00,27.4,82,3.3,6,1
2023-05-01T10:00,28.4,77,7.6,357,1
2023-05-01T11:00,29,74,9,358,1
2023-05-01T12:00,29.7,71,6.1,357,1
2023-05-01T13:00,30,70,4.7,360,1
2023-05-01T14:00,28.8,79,5.9,349,1
2023-05-01T15:00,28.6,78,4.7,351,1
2023-05-01T16:00,28.4,79,3.6,307,1
2023-05-01T17:00,28.3,78,3.6,270,1
2023-05-01T18:00,27.8,80,2.3,231,0
2023-05-01T19:00,27.2,84,4.7,184,0
2023-05-01T20:00,26.8,86,5.4,176,0
2023-05-01T21:00,26.3,89,3.6,174,0
2023-05-01T22:00,25.9,91,1.8,191,0
2023-05-01T23:00,25.6,92,1.9,202,0
2023-05-02T00:00,25.4,93,1.8,169,0
2023-05-02T01:00,25.2,92,2.1,149,0
2023-05-02T02:00,24.8,95,1.8,127,0
2023-05-02T03:00,24.9,93,1.6,153,0
2023-05-02T04:00,24.5,94,1.3,146,0
2023-05-02T05:00,24.2,97,4.5,151,0
2023-05-02T06:00,24.3,96,5.7,145,1
2023-05-02T07:00,25,93,5.4,138,1
2023-05-02T08:00,26.3,88,5.4,110,1
2023-05-02T09:00,27.5,82,6,73,1
2023-05-02T10:00,28.5,77,6.1,45,1
2023-05-02T11:00,29.2,74,6.3,31,1
2023-05-02T12:00,29.7,72,6.3,24,1
2023-05-02T13:00,29.8,71,7,12,1
2023-05-02T14:00,30.1,71,7.6,5,1
2023-05-02T15:00,29.6,72,8,10,1
2023-05-02T16:00,28.8,75,5.4,53,1
2023-05-02T17:00,28.4,77,4.6,51,1
2023-05-02T18:00,27.7,80,5.8,97,0
2023-05-02T19:00,26.9,85,6.3,114,0
2023-05-02T20:00,26.6,87,5.7,125,0
2023-05-02T21:00,26.4,88,6.6,131,0
2023-05-02T22:00,26.2,88,5.6,153,0
2023-05-02T23:00,25.9,89,5.8,173,0
2023-05-03T00:00,25.6,91,5.4,176,0
2023-05-03T01:00,25.2,93,4.1,165,0
2023-05-03T02:00,25.3,92,4,170,0
2023-05-03T03:00,25.1,93,2.9,173,0
2023-05-03T04:00,25,93,3.1,144,0
2023-05-03T05:00,25,92,3.3,139,0
2023-05-03T06:00,25,93,3.1,135,1
2023-05-03T07:00,25.9,90,3.1,159,1
2023-05-03T08:00,27.4,82,3.1,126,1
2023-05-03T09:00,28.1,80,3.7,101,1
2023-05-03T10:00,28.9,79,4.1,75,1
2023-05-03T11:00,29.4,79,5.2,56,1
2023-05-03T12:00,29.4,77,6.7,36,1
2023-05-03T13:00,29.6,76,6.6,29,1
2023-05-03T14:00,30.2,72,5.2,34,1
2023-05-03T15:00,29.6,74,4.4,35,1
2023-05-03T16:00,28.8,77,5.2,25,1
2023-05-03T17:00,27.9,82,2.6,164,1
2023-05-03T18:00,27.2,86,3.7,169,0
2023-05-03T19:00,26.4,91,3.2,180,0
2023-05-03T20:00,25.8,93,4.1,165,0
2023-05-03T21:00,25.5,92,4.2,160,0
2023-05-03T22:00,25.3,94,4,190,0
2023-05-03T23:00,25.3,94,2.9,187,0
2023-05-04T00:00,25.1,94,3.1,144,0
2023-05-04T01:00,25.1,93,2.3,141,0
2023-05-04T02:00,24.9,94,5.5,169,0
2023-05-04T03:00,24.8,94,4.3,156,0
2023-05-04T04:00,24.7,94,4.3,185,0
2023-05-04T05:00,24.5,94,3.4,162,0
2023-05-04T06:00,24.3,94,3.7,169,1
2023-05-04T07:00,25.4,91,5.1,184,1
2023-05-04T08:00,26.9,83,3.6,174,1
2023-05-04T09:00,27.9,80,3.3,139,1
2023-05-04T10:00,28.9,76,3.7,61,1
2023-05-04T11:00,29.7,74,4.9,36,1
2023-05-04T12:00,29.6,74,6.7,16,1
2023-05-04T13:00,29.8,75,8,10,1
2023-05-04T14:00,29.6,73,10.5,4,1
2023-05-04T15:00,29.2,75,8.5,12,1
2023-05-04T16:00,28.8,77,4.1,38,1
2023-05-04T17:00,28.2,79,3.5,336,1
2023-05-04T18:00,27.5,83,2,225,0
2023-05-04T19:00,26.3,91,5.4,160,0
2023-05-04T20:00,25.7,93,6.2,173,0
2023-05-04T21:00,25.6,92,5.8,180,0
2023-05-04T22:00,25.7,92,4.7,184,0
2023-05-04T23:00,25.5,93,3,166,0
2023-05-05T00:00,25.2,94,2.3,162,0
2023-05-05T01:00,25.2,94,3.4,162,0
2023-05-05T02:00,25.3,94,3.9,158,0
2023-05-05T03:00,25,94,4.2,160,0
2023-05-05T04:00,24.7,95,4.3,175,0
2023-05-05T05:00,24.9,94,4.4,171,0
2023-05-05T06:00,24.9,94,2.9,173,1
2023-05-05T07:00,25.6,91,3.8,197,1
2023-05-05T08:00,26.8,83,3.7,209,1
2023-05-05T09:00,28,78,3.8,221,1
2023-05-05T10:00,29,74,3.3,257,1
2023-05-05T11:00,29.9,72,4,297,1
2023-05-05T12:00,30.4,71,5.9,313,1
2023-05-05T13:00,29.9,72,8,324,1
2023-05-05T14:00,30.6,68,6.6,331,1
2023-05-05T15:00,29.9,71,3.4,302,1
2023-05-05T16:00,28.3,78,5.7,305,1
2023-05-05T17:00,27.8,81,4.9,287,1
2023-05-05T18:00,27.4,85,3.1,135,0
2023-05-05T19:00,26.6,90,5.6,117,0
2023-05-05T20:00,26.2,90,5.6,117,0
2023-05-05T21:00,26,91,5.7,125,0
2023-05-05T22:00,25.7,92,6.1,135,0
2023-05-05T23:00,25.6,92,5.2,124,0
2023-05-06T00:00,25.2,93,6,123,0
2023-05-06T01:00,25.1,94,5.8,120,0
2023-05-06T02:00,25.2,92,4.7,122,0
2023-05-06T03:00,25,93,3.9,124,0
2023-05-06T04:00,24.7,94,5.5,148,0
2023-05-06T05:00,24.5,94,5,159,0
2023-05-06T06:00,24.2,95,3.1,159,1
2023-05-06T07:00,25.1,93,3.2,207,1
2023-05-06T08:00,26.6,87,2.3,231,1
2023-05-06T09:00,27.7,80,0.8,243,1
2023-05-06T10:00,28.5,76,0.8,297,1
2023-05-06T11:00,29.3,73,1.8,360,1
2023-05-06T12:00,29.9,71,4.7,360,1
2023-05-06T13:00,30.4,70,7.6,5,1
2023-05-06T14:00,29.8,70,8.4,7,1
2023-05-06T15:00,29.1,73,4.3,24,1
2023-05-06T16:00,29,74,1.5,14,1
2023-05-06T17:00,28.5,76,3,346,1
2023-05-06T18:00,27.9,84,2.3,252,0
2023-05-06T19:00,27.8,78,1.5,166,0
2023-05-06T20:00,27.3,82,1.6,153,0
2023-05-06T21:00,27,84,1.8,169,0
2023-05-06T22:00,26.6,86,1.5,166,0
2023-05-06T23:00,26.5,87,1.1,162,0
2023-05-07T00:00,25.6,93,3.4,162,0
2023-05-07T01:00,25.5,93,3.3,174,0
2023-05-07T02:00,25.7,94,3.2,180,0
2023-05-07T03:00,25.4,94,3.3,174,0
2023-05-07T04:00,25.2,94,1.4,180,0
2023-05-07T05:00,25.1,93,1.3,214,0
2023-05-07T06:00,25,94,1.6,207,1
2023-05-07T07:00,25.3,92,1.5,194,1
2023-05-07T08:00,25.5,91,1.6,243,1
2023-05-07T09:00,25.9,90,1.6,243,1
2023-05-07T10:00,26.6,86,1.1,288,1
2023-05-07T11:00,27.5,84,1.8,349,1
2023-05-07T12:00,28.1,83,3.3,347,1
2023-05-07T13:00,28.5,81,5.9,349,1
2023-05-07T14:00,30.1,71,6.4,317,1
2023-05-07T15:00,29.2,74,7.6,270,1
2023-05-07T16:00,28.1,78,8.1,257,1
2023-05-07T17:00,27.4,81,5,270,1
2023-05-07T18:00,26.9,83,5.9,256,0
2023-05-07T19:00,26.4,86,5.1,219,0
2023-05-07T20:00,26.2,87,7.9,223,0
2023-05-07T21:00,26,87,6.4,218,0
2023-05-07T22:00,25.7,89,6.4,227,0
2023-05-07T23:00,25.5,90,8.3,236,0
2023-05-08T00:00,25.1,92,7.6,225,0
2023-05-08T01:00,24.9,93,6.6,202,0
2023-05-08T02:00,25,90,6.4,196,0
2023-05-08T03:00,24.8,91,6.4,196,0
2023-05-08T04:00,24.7,92,5.8,187,0
2023-05-08T05:00,24.6,92,6.4,223,0
2023-05-08T06:00,24.3,96,5.9,223,1
2023-05-08T07:00,25,93,6.9,219,1
2023-05-08T08:00,26,88,6.3,204,1
2023-05-08T09:00,26.8,84,5.1,176,1
2023-05-08T10:00,27.7,79,4.8,167,1
2023-05-08T11:00,28.5,76,2.5,172,1
2023-05-08T12:00,29.1,73,1.1,108,1
2023-05-08T13:00,29.2,73,1.3,56,1
2023-05-08T14:00,30,69,2.9,353,1
2023-05-08T15:00,29.9,69,5.2,335,1
2023-05-08T16:00,29.7,70,6.6,351,1
2023-05-08T17:00,29.1,73,3.3,283,1
2023-05-08T18:00,28.2,81,3.3,229,0
2023-05-08T19:00,27.6,84,3.3,229,0
2023-05-08T20:00,27.7,81,4.9,234,0
2023-05-08T21:00,27.5,82,5.4,222,0
2023-05-08T22:00,27.1,83,5.2,214,0
2023-05-08T23:00,26.1,90,5.2,205,0
2023-05-09T00:00,25.4,93,4.9,197,0
2023-05-09T01:00,25.3,94,5,201,0
2023-05-09T02:00,24.8,95,5.5,203,0
2023-05-09T03:00,24.8,95,6.1,208,0
2023-05-09T04:00,24.7,94,6.1,208,0
2023-05-09T05:00,24.5,95,5,201,0
2023-05-09T06:00,24.4,95,4.8,193,1
2023-05-09T07:00,25.1,93,6.1,177,1
2023-05-09T08:00,26.8,87,4.3,175,1
2023-05-09T09:00,27.9,81,3.1,159,1
2023-05-09T10:00,28.9,75,2.6,124,1
2023-05-09T11:00,29.7,71,3.4,72,1
2023-05-09T12:00,30.4,68,6,65,1
2023-05-09T13:00,30.6,67,7.9,66,1
2023-05-09T14:00,30.8,67,8.8,71,1
2023-05-09T15:00,30.7,67,9.1,72,1
2023-05-09T16:00,30.4,69,9.8,66,1
2023-05-09T17:00,29.7,72,7.5,73,1
2023-05-09T18:00,28.9,76,7.9,74,0
2023-05-09T19:00,28.2,80,8.7,66,0
2023-05-09T20:00,27.8,84,8.2,67,0
2023-05-09T21:00,27.5,86,6,73,0
2023-05-09T22:00,27.1,88,3.3,96,0
2023-05-09T23:00,26.7,89,0.8,153,0
2023-05-10T00:00,26.3,92,1.1,162,0
2023-05-10T01:00,26,93,3.2,207,0
2023-05-10T02:00,25.6,94,4.6,219,0
2023-05-10T03:00,25.4,94,5,210,0
2023-05-10T04:00,25.1,94,4.5,209,0
2023-05-10T05:00,25,94,4.6,198,0
2023-05-10T06:00,24.8,95,3.3,186,1
2023-05-10T07:00,25.4,95,4.7,184,1
2023-05-10T08:00,27.1,88,3.7,169,1
2023-05-10T09:00,28.3,81,5.6,117,1
2023-05-10T10:00,29.4,75,8.3,92,1
2023-05-10T11:00,30.2,71,10.2,82,1
2023-05-10T12:00,30.7,68,11.6,74,1
2023-05-10T13:00,30.8,67,12.6,66,1
2023-05-10T14:00,30.5,69,13.2,61,1
2023-05-10T15:00,30,71,13.8,62,1
2023-05-10T16:00,28.6,78,12.7,83,1
2023-05-10T17:00,28,80,5.4,53,1
2023-05-10T18:00,27.7,82,6.9,47,0
2023-05-10T19:00,27.2,85,6.8,58,0
2023-05-10T20:00,26.9,86,6.6,99,0
2023-05-10T21:00,26.7,86,7.1,120,0
2023-05-10T22:00,26.5,87,6.1,130,0
2023-05-10T23:00,26.3,88,5.2,115,0
2023-05-11T00:00,26,89,4.7,122,0
2023-05-11T01:00,25.7,90,5.5,113,0
2023-05-11T02:00,26.3,88,5.8,112,0
2023-05-11T03:00,26.2,89,4.8,117,0
2023-05-11T04:00,26,89,3.2,117,0
2023-05-11T05:00,25.7,90,5.4,138,0
2023-05-11T06:00,25.6,90,5.5,148,1
2023-05-11T07:00,26,90,4.8,138,1
2023-05-11T08:00,27.4,85,6.5,90,1
2023-05-11T09:00,28.4,81,11,79,1
2023-05-11T10:00,29,77,16,81,1
2023-05-11T11:00,29.7,74,17.8,83,1
2023-05-11T12:00,29.7,74,18.5,82,1
2023-05-11T13:00,29.3,75,19.7,82,1
2023-05-11T14:00,29.7,73,19.8,78,1
2023-05-11T15:00,29.5,73,19.8,87,1
2023-05-11T16:00,29.2,74,18.7,89,1
2023-05-11T17:00,28.7,77,10.7,78,1
2023-05-11T18:00,28.1,79,11,79,0
2023-05-11T19:00,27.6,82,11.2,88,0
2023-05-11T20:00,27.3,83,11.6,95,0
2023-05-11T21:00,27.1,83,10.5,94,0
2023-05-11T22:00,26.7,85,9.8,96,0
2023-05-11T23:00,26.5,86,10.6,100,0
2023-05-12T00:00,26.4,86,10,111,0
2023-05-12T01:00,26.2,86,9,119,0
2023-05-12T02:00,26.1,86,9,127,0
2023-05-12T03:00,25.9,86,8.4,133,0
2023-05-12T04:00,25.8,85,8.7,132,0
2023-05-12T05:00,25.7,85,7.1,135,0
2023-05-12T06:00,25.7,85,7.9,133,1
2023-05-12T07:00,26,84,9.8,126,1
2023-05-12T08:00,27.5,78,10.7,104,1
2023-05-12T09:00,28.7,73,13.7,95,1
2023-05-12T10:00,29.7,71,16.2,91,1
2023-05-12T11:00,30.1,70,17.3,88,1
2023-05-12T12:00,30,74,18.4,84,1
2023-05-12T13:00,30.1,75,17.9,80,1
2023-05-12T14:00,30.4,70,17.1,75,1
2023-05-12T15:00,30.3,71,16.1,74,1
2023-05-12T16:00,29.8,74,14.8,76,1
2023-05-12T17:00,29.3,78,9.8,62,1
2023-05-12T18:00,28.8,81,9,53,0
2023-05-12T19:00,28.3,84,8.4,50,0
2023-05-12T20:00,27.8,87,6.6,61,0
2023-05-12T21:00,27.3,88,6.8,93,0
2023-05-12T22:00,27,89,5.4,110,0
2023-05-12T23:00,26.7,90,5.1,129,0
2023-05-13T00:00,26.5,91,5.2,146,0
2023-05-13T01:00,26.1,91,4.4,145,0
2023-05-13T02:00,25.9,91,4.4,145,0
2023-05-13T03:00,25.6,91,4.1,142,0
2023-05-13T04:00,25.3,92,3.6,143,0
2023-05-13T05:00,25.1,93,3.3,139,0
2023-05-13T06:00,24.8,93,3.9,146,1
2023-05-13T07:00,25.8,91,4.9,163,1
2023-05-13T08:00,27.8,82,2.9,150,1
2023-05-13T09:00,28.9,76,1.5,104,1
2023-05-13T10:00,29.9,72,2.6,34,1
2023-05-13T11:00,30.6,69,4.5,29,1
2023-05-13T12:00,30.8,69,5.8,22,1
2023-05-13T13:00,30.9,70,6.6,13,1
2023-05-13T14:00,31,69,7.7,11,1
2023-05-13T15:00,30.2,73,4.5,346,1
2023-05-13T16:00,29.4,73,0.4,360,1
2023-05-13T17:00,28.7,76,5.5,191,1
2023-05-13T18:00,28.1,80,5.4,176,0
2023-05-13T19:00,27.1,88,3.6,174,0
2023-05-13T20:00,26.4,91,1.8,169,0
2023-05-13T21:00,26,94,1.9,158,0
2023-05-13T22:00,25.9,93,2.6,146,0
2023-05-13T23:00,25.6,93,3.2,153,0
2023-05-14T00:00,25.4,94,3.2,153,0
2023-05-14T01:00,25,94,3.7,151,0
2023-05-14T02:00,25.4,92,3.9,158,0
2023-05-14T03:00,25.6,90,4.3,156,0
2023-05-14T04:00,25.4,91,3.9,146,0
2023-05-14T05:00,25.2,91,4.2,149,0
2023-05-14T06:00,25.1,91,5.5,148,1
2023-05-14T07:00,25.4,91,6,155,1
2023-05-14T08:00,26.8,85,4.5,151,1
2023-05-14T09:00,27.9,77,3.6,135,1
2023-05-14T10:00,28.7,73,1.8,53,1
2023-05-14T11:00,29.5,71,4.2,20,1
2023-05-14T12:00,30,69,6,17,1
2023-05-14T13:00,30.2,68,7.9,16,1
2023-05-14T14:00,29.9,67,8,10,1
2023-05-14T15:00,29.6,67,4.5,14,1
2023-05-14T16:00,29.6,66,3.9,22,1
2023-05-14T17:00,29.2,67,3.8,73,1
2023-05-14T18:00,28.1,79,1.8,101,0
2023-05-14T19:00,27.2,81,2.2,171,0
2023-05-14T20:00,26.6,85,2.9,180,0
2023-05-14T21:00,26.1,88,2.9,180,0
2023-05-14T22:00,25.8,90,2.5,180,0
2023-05-14T23:00,25.6,90,2.9,180,0
2023-05-15T00:00,25.3,91,3.6,180,0
2023-05-15T01:00,25,92,3.6,186,0
2023-05-15T02:00,24.7,92,4,185,0
2023-05-15T03:00,24.4,92,4.7,189,0
2023-05-15T04:00,24.2,93,5.1,188,0
2023-05-15T05:00,23.9,93,4.7,189,0
2023-05-15T06:00,23.7,94,5.1,184,1
2023-05-15T07:00,24.7,92,5.8,180,1
2023-05-15T08:00,27.1,80,3.3,186,1
2023-05-15T09:00,28.2,73,1.3,214,1
2023-05-15T10:00,29.1,69,2,315,1
2023-05-15T11:00,29.7,66,3.6,323,1
2023-05-15T12:00,30.2,63,5.4,312,1
2023-05-15T13:00,30.4,63,7.1,315,1
2023-05-15T14:00,30.5,61,8.9,320,1
2023-05-15T15:00,30.3,62,10,334,1
2023-05-15T16:00,29.8,65,8.8,341,1
2023-05-15T17:00,29,68,7.6,360,1
2023-05-15T18:00,28.2,72,6.6,9,0
2023-05-15T19:00,27.5,75,6.8,18,0
2023-05-15T20:00,27,79,4.8,77,0
2023-05-15T21:00,26.6,80,5,111,0
2023-05-15T22:00,26.4,81,6.2,111,0
2023-05-15T23:00,26.1,83,6.5,109,0
2023-05-16T00:00,25.9,84,5.7,125,0
2023-05-16T01:00,25.6,85,4.4,145,0
2023-05-16T02:00,25.5,85,3.5,156,0
2023-05-16T03:00,24.9,88,3.1,159,0
2023-05-16T04:00,24.6,90,3,166,0
2023-05-16T05:00,24.1,92,3.6,180,0
2023-05-16T06:00,23.8,92,4.7,184,1
2023-05-16T07:00,24.8,90,5.4,184,1
2023-05-16T08:00,26.7,82,3.2,180,1
2023-05-16T09:00,27.9,76,1.9,112,1
2023-05-16T10:00,28.7,72,4.1,52,1
2023-05-16T11:00,29.1,69,5.4,37,1
2023-05-16T12:00,29.2,69,5.8,30,1
2023-05-16T13:00,29.4,68,5.8,22,1
2023-05-16T14:00,30.2,64,6.5,19,1
2023-05-16T15:00,30,65,7.5,17,1
2023-05-16T16:00,29.5,66,8.7,24,1
2023-05-16T17:00,28.8,70,7.1,30,1
2023-05-16T18:00,28.2,72,6.3,31,0
2023-05-16T19:00,27.6,76,4.3,48,0
2023-05-16T20:00,27,79,3.8,73,0
2023-05-16T21:00,26.6,82,3.2,117,0
2023-05-16T22:00,26.1,84,2.6,124,0
2023-05-16T23:00,25.8,85,3.1,135,0
2023-05-17T00:00,25.6,87,3.1,135,0
2023-05-17T01:00,25.2,88,2.5,135,0
2023-05-17T02:00,25.2,88,2.8,140,0
2023-05-17T03:00,25,89,3.7,151,0
2023-05-17T04:00,24.7,90,3.4,162,0
2023-05-17T05:00,24.4,91,3.6,174,0
2023-05-17T06:00,24.2,91,3.4,162,1
2023-05-17T07:00,25.2,89,4.2,160,1
2023-05-17T08:00,27.2,78,4.8,117,1
2023-05-17T09:00,28.1,73,6.8,90,1
2023-05-17T10:00,28.7,69,7.4,76,1
2023-05-17T11:00,29.2,67,6.6,68,1
2023-05-17T12:00,29.6,65,6.5,56,1
2023-05-17T13:00,29.9,64,7.1,41,1
2023-05-17T14:00,29.8,66,7.2,37,1
2023-05-17T15:00,29.6,66,6.2,36,1
2023-05-17T16:00,29.3,67,5.1,45,1
2023-05-17T17:00,28.8,69,3.7,29,1
2023-05-17T18:00,28.2,74,1.6,27,0
2023-05-17T19:00,27.7,75,1,135,0
2023-05-17T20:00,26.8,85,2.4,153,0
2023-05-17T21:00,26.3,86,2.4,153,0
2023-05-17T22:00,25.7,87,3.1,135,0
2023-05-17T23:00,25.3,88,3.8,131,0
2023-05-18T00:00,25.2,89,3.9,146,0
2023-05-18T01:00,25,91,3.1,159,0
2023-05-18T02:00,25,90,2.7,157,0
2023-05-18T03:00,25.1,86,2.6,146,0
2023-05-18T04:00,24.9,87,2.9,150,0
2023-05-18T05:00,24.7,89,4.7,148,0
2023-05-18T06:00,24.4,91,3.9,146,1
2023-05-18T07:00,25.6,87,4.2,160,1
2023-05-18T08:00,27.1,79,3.6,127,1
2023-05-18T09:00,28,75,4,80,1
2023-05-18T10:00,28.7,72,5.1,45,1
2023-05-18T11:00,29.2,70,5.5,32,1
2023-05-18T12:00,29.3,70,5.8,30,1
2023-05-18T13:00,29.4,71,8.7,24,1
2023-05-18T14:00,29.2,68,9.7,22,1
2023-05-18T15:00,28.5,71,8.6,15,1
2023-05-18T16:00,28.2,73,5.2,12,1
2023-05-18T17:00,28,73,2.9,90,1
2023-05-18T18:00,27.4,79,3.7,119,0
2023-05-18T19:00,26.8,82,4.4,125,0
2023-05-18T20:00,26.2,84,5.4,110,0
2023-05-18T21:00,25.9,84,4.5,119,0
2023-05-18T22:00,25.7,86,2.3,129,0
2023-05-18T23:00,25.5,90,1.6,117,0
2023-05-19T00:00,25.9,86,2.8,140,0
2023-05-19T01:00,25.5,88,3.3,139,0
2023-05-19T02:00,25,91,3.1,135,0
2023-05-19T03:00,24.8,91,2.3,141,0
2023-05-19T04:00,24.7,91,2.1,149,0
2023-05-19T05:00,24.8,90,2.9,180,0
2023-05-19T06:00,24.3,93,2.5,180,1
2023-05-19T07:00,25.4,89,3.6,186,1
2023-05-19T08:00,26.4,83,1.8,143,1
2023-05-19T09:00,27.6,78,3.3,84,1
2023-05-19T10:00,28.4,74,4.9,73,1
2023-05-19T11:00,28.9,72,6.1,62,1
2023-05-19T12:00,29.3,69,7.4,47,1
2023-05-19T13:00,29.6,68,8.7,45,1
2023-05-19T14:00,29.4,68,10.1,35,1
2023-05-19T15:00,29.1,70,6.1,28,1
2023-05-19T16:00,28.8,71,5.4,42,1
2023-05-19T17:00,28.1,75,2.8,40,1
2023-05-19T18:00,26.9,84,1.6,297,0
2023-05-19T19:00,26.3,84,2.5,225,0
2023-05-19T20:00,26.1,85,4.5,194,0
2023-05-19T21:00,25.9,86,4.4,189,0
2023-05-19T22:00,25.6,88,4,185,0
2023-05-19T23:00,25.2,92,2.9,187,0
2023-05-20T00:00,24.9,94,2.9,187,0
2023-05-20T01:00,24.6,94,2.5,172,0
2023-05-20T02:00,24.9,94,2.3,162,0
2023-05-20T03:00,24.6,94,1.9,158,0
2023-05-20T04:00,24.7,93,1.5,135,0
2023-05-20T05:00,24.2,94,2.1,121,0
2023-05-20T06:00,24.4,93,3.2,117,1
2023-05-20T07:00,25.2,89,5.2,106,1
2023-05-20T08:00,26.6,83,7.2,93,1
2023-05-20T09:00,27.4,79,9.8,84,1
2023-05-20T10:00,28.4,75,10.6,80,1
2023-05-20T11:00,29.1,71,10.1,73,1
2023-05-20T12:00,29.5,69,9.5,65,1
